InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
557788,22698,PINK REGENCY TEACUP AND SAUCER,3,6/22/2011 16:32,2.55,14088,United Kingdom
557788,22697,GREEN REGENCY TEACUP AND SAUCER,1,6/22/2011 16:32,2.55,14088,United Kingdom
542600,22697,GREEN REGENCY TEACUP AND SAUCER,6,1/30/2011 11:11,2.95,16923,United Kingdom
542619,22699,ROSES REGENCY TEACUP AND SAUCER ,3,1/30/2011 15:54,2.95,13869,United Kingdom
560236,22699,ROSES REGENCY TEACUP AND SAUCER ,6,7/17/2011 11:26,2.95,15206,United Kingdom
560236,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/17/2011 11:26,2.95,15206,United Kingdom
560246,22699,ROSES REGENCY TEACUP AND SAUCER ,12,7/17/2011 12:17,2.95,14292,United Kingdom
560246,22698,PINK REGENCY TEACUP AND SAUCER,6,7/17/2011 12:17,2.95,14292,United Kingdom
581492,22699,ROSES REGENCY TEACUP AND SAUCER ,2,12/9/2011 10:03,5.79,,United Kingdom
581495,22699,ROSES REGENCY TEACUP AND SAUCER ,12,12/9/2011 10:20,2.95,14051,United Kingdom
581495,22698,PINK REGENCY TEACUP AND SAUCER,12,12/9/2011 10:20,2.95,14051,United Kingdom
581495,22697,GREEN REGENCY TEACUP AND SAUCER,12,12/9/2011 10:20,2.95,14051,United Kingdom
581498,22697,GREEN REGENCY TEACUP AND SAUCER,6,12/9/2011 10:26,5.79,,United Kingdom
581498,22699,ROSES REGENCY TEACUP AND SAUCER ,6,12/9/2011 10:26,5.79,,United Kingdom
581580,22698,PINK REGENCY TEACUP AND SAUCER,1,12/9/2011 12:20,2.95,12748,United Kingdom
549927,22697,GREEN REGENCY TEACUP AND SAUCER,24,4/13/2011 10:19,2.55,16684,United Kingdom
549927,22699,ROSES REGENCY TEACUP AND SAUCER ,24,4/13/2011 10:19,2.55,16684,United Kingdom
549951,22699,ROSES REGENCY TEACUP AND SAUCER ,6,4/13/2011 12:57,2.95,13134,United Kingdom
549951,22697,GREEN REGENCY TEACUP AND SAUCER,6,4/13/2011 12:57,2.95,13134,United Kingdom
574700,22699,ROSES REGENCY TEACUP AND SAUCER ,2,11/6/2011 13:53,2.95,16033,United Kingdom
574700,22698,PINK REGENCY TEACUP AND SAUCER,2,11/6/2011 13:53,2.95,16033,United Kingdom
574707,22697,GREEN REGENCY TEACUP AND SAUCER,2,11/6/2011 14:08,2.95,17107,United Kingdom
574707,22699,ROSES REGENCY TEACUP AND SAUCER ,2,11/6/2011 14:08,2.95,17107,United Kingdom
574731,22698,PINK REGENCY TEACUP AND SAUCER,6,11/6/2011 15:09,2.95,17831,United Kingdom
574731,22697,GREEN REGENCY TEACUP AND SAUCER,6,11/6/2011 15:09,2.95,17831,United Kingdom
C564854,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,8/31/2011 8:56,2.95,17865,United Kingdom
564857,22697,GREEN REGENCY TEACUP AND SAUCER,1,8/31/2011 9:23,5.79,,United Kingdom
564857,22698,PINK REGENCY TEACUP AND SAUCER,1,8/31/2011 9:23,5.79,,United Kingdom
564857,22699,ROSES REGENCY TEACUP AND SAUCER ,2,8/31/2011 9:23,5.79,,United Kingdom
C564964,22698,PINK REGENCY TEACUP AND SAUCER,-2,8/31/2011 15:00,2.95,17315,United Kingdom
C564964,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,8/31/2011 15:00,2.95,17315,United Kingdom
564972,22698,PINK REGENCY TEACUP AND SAUCER,6,8/31/2011 15:30,2.95,12621,Germany
564972,22699,ROSES REGENCY TEACUP AND SAUCER ,6,8/31/2011 15:30,2.95,12621,Germany
564972,22697,GREEN REGENCY TEACUP AND SAUCER,6,8/31/2011 15:30,2.95,12621,Germany
564974,22697,GREEN REGENCY TEACUP AND SAUCER,4,8/31/2011 15:32,5.79,,United Kingdom
565056,22697,GREEN REGENCY TEACUP AND SAUCER,6,8/31/2011 17:12,2.95,16278,United Kingdom
565056,22698,PINK REGENCY TEACUP AND SAUCER,6,8/31/2011 17:12,2.95,16278,United Kingdom
577258,22699,ROSES REGENCY TEACUP AND SAUCER ,1,11/18/2011 12:27,2.95,16764,United Kingdom
577258,22698,PINK REGENCY TEACUP AND SAUCER,1,11/18/2011 12:27,2.95,16764,United Kingdom
577298,22699,ROSES REGENCY TEACUP AND SAUCER ,12,11/18/2011 12:49,2.95,14299,United Kingdom
577316,22699,ROSES REGENCY TEACUP AND SAUCER ,6,11/18/2011 13:30,2.95,12578,Italy
577319,22698,PINK REGENCY TEACUP AND SAUCER,1,11/18/2011 13:43,2.95,17301,United Kingdom
577355,22699,ROSES REGENCY TEACUP AND SAUCER ,6,11/18/2011 15:53,2.95,14911,EIRE
577355,22698,PINK REGENCY TEACUP AND SAUCER,6,11/18/2011 15:53,2.95,14911,EIRE
577355,22697,GREEN REGENCY TEACUP AND SAUCER,6,11/18/2011 15:53,2.95,14911,EIRE
577358,22697,GREEN REGENCY TEACUP AND SAUCER,2,11/18/2011 15:59,5.79,,United Kingdom
577358,22699,ROSES REGENCY TEACUP AND SAUCER ,1,11/18/2011 15:59,5.79,,United Kingdom
C577388,22698,PINK REGENCY TEACUP AND SAUCER,-1,11/18/2011 16:58,2.95,14911,EIRE
C577388,22697,GREEN REGENCY TEACUP AND SAUCER,-5,11/18/2011 16:58,2.95,14911,EIRE
577400,22699,ROSES REGENCY TEACUP AND SAUCER ,6,11/18/2011 17:20,2.95,16201,United Kingdom
540005,22699,ROSES REGENCY TEACUP AND SAUCER ,1,1/4/2011 10:38,2.95,17315,United Kingdom
540777,22699,ROSES REGENCY TEACUP AND SAUCER ,8,1/11/2011 11:15,2.95,13144,United Kingdom
540839,22699,ROSES REGENCY TEACUP AND SAUCER ,1,1/11/2011 15:42,2.95,16791,United Kingdom
561894,22697,GREEN REGENCY TEACUP AND SAUCER,1,7/31/2011 15:00,2.95,14456,United Kingdom
561894,22698,PINK REGENCY TEACUP AND SAUCER,1,7/31/2011 15:00,2.95,14456,United Kingdom
565424,22698,PINK REGENCY TEACUP AND SAUCER,6,9/4/2011 12:24,2.95,15215,United Kingdom
565424,22699,ROSES REGENCY TEACUP AND SAUCER ,6,9/4/2011 12:24,2.95,15215,United Kingdom
561040,22698,PINK REGENCY TEACUP AND SAUCER,6,7/24/2011 12:05,2.95,12431,Australia
561051,22697,GREEN REGENCY TEACUP AND SAUCER,72,7/24/2011 13:11,2.55,16684,United Kingdom
561051,22699,ROSES REGENCY TEACUP AND SAUCER ,96,7/24/2011 13:11,2.55,16684,United Kingdom
561070,22699,ROSES REGENCY TEACUP AND SAUCER ,6,7/24/2011 15:23,2.95,16782,United Kingdom
547493,22697,GREEN REGENCY TEACUP AND SAUCER,6,3/23/2011 12:06,2.95,12818,Austria
547498,22699,ROSES REGENCY TEACUP AND SAUCER ,1,3/23/2011 12:24,2.95,15021,United Kingdom
547547,22699,ROSES REGENCY TEACUP AND SAUCER ,1,3/23/2011 15:30,5.79,,United Kingdom
539492,22697,GREEN REGENCY TEACUP AND SAUCER,1,12/20/2010 10:14,5.91,,United Kingdom
539564,22699,ROSES REGENCY TEACUP AND SAUCER ,24,12/20/2010 11:45,2.55,18092,United Kingdom
539587,22699,ROSES REGENCY TEACUP AND SAUCER ,24,12/20/2010 13:10,2.55,14298,United Kingdom
539593,22697,GREEN REGENCY TEACUP AND SAUCER,6,12/20/2010 13:31,2.95,13319,United Kingdom
539593,22699,ROSES REGENCY TEACUP AND SAUCER ,6,12/20/2010 13:31,2.95,13319,United Kingdom
539594,22699,ROSES REGENCY TEACUP AND SAUCER ,6,12/20/2010 13:31,2.95,17621,United Kingdom
539609,22697,GREEN REGENCY TEACUP AND SAUCER,4,12/20/2010 14:15,2.95,15527,United Kingdom
539635,22699,ROSES REGENCY TEACUP AND SAUCER ,6,12/20/2010 15:14,2.95,14051,United Kingdom
543660,22697,GREEN REGENCY TEACUP AND SAUCER,1,2/11/2011 10:40,5.79,,United Kingdom
543660,22698,PINK REGENCY TEACUP AND SAUCER,1,2/11/2011 10:40,5.79,,United Kingdom
543660,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2/11/2011 10:40,5.79,,United Kingdom
C543729,22698,PINK REGENCY TEACUP AND SAUCER,-1,2/11/2011 11:55,2.95,15796,United Kingdom
543732,22697,GREEN REGENCY TEACUP AND SAUCER,1,2/11/2011 12:02,5.79,,United Kingdom
543754,22698,PINK REGENCY TEACUP AND SAUCER,6,2/11/2011 14:26,2.95,18159,United Kingdom
543754,22697,GREEN REGENCY TEACUP AND SAUCER,6,2/11/2011 14:26,2.95,18159,United Kingdom
C543778,22698,PINK REGENCY TEACUP AND SAUCER,-1,2/11/2011 16:30,2.95,18084,United Kingdom
556016,22698,PINK REGENCY TEACUP AND SAUCER,24,6/8/2011 11:54,2.55,18092,United Kingdom
556016,22697,GREEN REGENCY TEACUP AND SAUCER,24,6/8/2011 11:54,2.55,18092,United Kingdom
556073,22698,PINK REGENCY TEACUP AND SAUCER,6,6/8/2011 15:05,2.95,16358,United Kingdom
556073,22697,GREEN REGENCY TEACUP AND SAUCER,6,6/8/2011 15:05,2.95,16358,United Kingdom
556083,22697,GREEN REGENCY TEACUP AND SAUCER,1,6/8/2011 15:23,5.79,,United Kingdom
556095,22699,ROSES REGENCY TEACUP AND SAUCER ,1,6/8/2011 15:27,5.79,,United Kingdom
575931,22699,ROSES REGENCY TEACUP AND SAUCER ,6,11/13/2011 10:35,2.95,16560,United Kingdom
575931,22697,GREEN REGENCY TEACUP AND SAUCER,6,11/13/2011 10:35,2.95,16560,United Kingdom
575932,22697,GREEN REGENCY TEACUP AND SAUCER,6,11/13/2011 10:35,2.95,16923,United Kingdom
575932,22699,ROSES REGENCY TEACUP AND SAUCER ,4,11/13/2011 10:35,2.95,16923,United Kingdom
575939,22697,GREEN REGENCY TEACUP AND SAUCER,6,11/13/2011 11:37,2.95,13004,United Kingdom
575946,22699,ROSES REGENCY TEACUP AND SAUCER ,24,11/13/2011 11:50,2.55,13892,United Kingdom
575947,22697,GREEN REGENCY TEACUP AND SAUCER,4,11/13/2011 11:50,5.79,,United Kingdom
575947,22698,PINK REGENCY TEACUP AND SAUCER,5,11/13/2011 11:50,5.79,,United Kingdom
575956,22698,PINK REGENCY TEACUP AND SAUCER,2,11/13/2011 12:17,2.95,14487,United Kingdom
576051,22697,GREEN REGENCY TEACUP AND SAUCER,12,11/13/2011 14:45,2.95,14911,EIRE
576051,22699,ROSES REGENCY TEACUP AND SAUCER ,12,11/13/2011 14:45,2.95,14911,EIRE
576063,22699,ROSES REGENCY TEACUP AND SAUCER ,24,11/13/2011 15:37,2.55,15502,United Kingdom
576063,22697,GREEN REGENCY TEACUP AND SAUCER,24,11/13/2011 15:37,2.55,15502,United Kingdom
540499,22699,ROSES REGENCY TEACUP AND SAUCER ,10,1/9/2011 10:21,2.95,16923,United Kingdom
540539,22697,GREEN REGENCY TEACUP AND SAUCER,6,1/9/2011 14:42,2.95,18260,United Kingdom
540539,22699,ROSES REGENCY TEACUP AND SAUCER ,6,1/9/2011 14:42,2.95,18260,United Kingdom
543826,22697,GREEN REGENCY TEACUP AND SAUCER,2,2/14/2011 9:41,5.79,,United Kingdom
543826,22699,ROSES REGENCY TEACUP AND SAUCER ,4,2/14/2011 9:41,5.79,,United Kingdom
C543837,22699,ROSES REGENCY TEACUP AND SAUCER ,-2,2/14/2011 10:56,2.95,14431,United Kingdom
C543837,22698,PINK REGENCY TEACUP AND SAUCER,-1,2/14/2011 10:56,2.95,14431,United Kingdom
543909,22697,GREEN REGENCY TEACUP AND SAUCER,6,2/14/2011 12:32,5.79,,United Kingdom
543923,22697,GREEN REGENCY TEACUP AND SAUCER,12,2/14/2011 14:14,2.95,14644,United Kingdom
543923,22699,ROSES REGENCY TEACUP AND SAUCER ,12,2/14/2011 14:14,2.95,14644,United Kingdom
543923,22698,PINK REGENCY TEACUP AND SAUCER,12,2/14/2011 14:14,2.95,14644,United Kingdom
543973,22698,PINK REGENCY TEACUP AND SAUCER,1,2/14/2011 15:15,2.95,17571,United Kingdom
543973,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2/14/2011 15:15,2.95,17571,United Kingdom
543973,22697,GREEN REGENCY TEACUP AND SAUCER,2,2/14/2011 15:15,2.95,17571,United Kingdom
543973,22697,GREEN REGENCY TEACUP AND SAUCER,1,2/14/2011 15:15,2.95,17571,United Kingdom
553462,22698,PINK REGENCY TEACUP AND SAUCER,6,5/17/2011 10:57,2.95,17147,United Kingdom
553462,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/17/2011 10:57,2.95,17147,United Kingdom
553462,22699,ROSES REGENCY TEACUP AND SAUCER ,6,5/17/2011 10:57,2.95,17147,United Kingdom
C553479,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,5/17/2011 11:50,2.95,13098,United Kingdom
553489,22699,ROSES REGENCY TEACUP AND SAUCER ,6,5/17/2011 12:43,2.95,15730,United Kingdom
553535,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/17/2011 15:17,2.95,,EIRE
553535,22699,ROSES REGENCY TEACUP AND SAUCER ,6,5/17/2011 15:17,2.95,,EIRE
553541,22697,GREEN REGENCY TEACUP AND SAUCER,2,5/17/2011 15:33,5.79,,United Kingdom
553541,22698,PINK REGENCY TEACUP AND SAUCER,1,5/17/2011 15:33,5.79,,United Kingdom
553542,22698,PINK REGENCY TEACUP AND SAUCER,1,5/17/2011 15:34,5.79,,United Kingdom
553543,22697,GREEN REGENCY TEACUP AND SAUCER,1,5/17/2011 15:35,5.79,,United Kingdom
553543,22698,PINK REGENCY TEACUP AND SAUCER,1,5/17/2011 15:35,5.79,,United Kingdom
553543,22699,ROSES REGENCY TEACUP AND SAUCER ,1,5/17/2011 15:35,5.79,,United Kingdom
553546,22699,ROSES REGENCY TEACUP AND SAUCER ,24,5/17/2011 15:42,2.55,12415,Australia
553546,22698,PINK REGENCY TEACUP AND SAUCER,24,5/17/2011 15:42,2.55,12415,Australia
552867,22699,ROSES REGENCY TEACUP AND SAUCER ,6,5/12/2011 8:36,2.95,15513,United Kingdom
552867,22698,PINK REGENCY TEACUP AND SAUCER,6,5/12/2011 8:36,2.95,15513,United Kingdom
552881,22698,PINK REGENCY TEACUP AND SAUCER,6,5/12/2011 10:03,2.95,18245,United Kingdom
552956,22699,ROSES REGENCY TEACUP AND SAUCER ,6,5/12/2011 12:34,2.95,12431,Australia
552956,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/12/2011 12:34,2.95,12431,Australia
552975,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/12/2011 13:58,2.95,17932,United Kingdom
552975,22698,PINK REGENCY TEACUP AND SAUCER,6,5/12/2011 13:58,2.95,17932,United Kingdom
552975,22699,ROSES REGENCY TEACUP AND SAUCER ,6,5/12/2011 13:58,2.95,17932,United Kingdom
553002,22699,ROSES REGENCY TEACUP AND SAUCER ,1,5/12/2011 15:26,2.95,13263,United Kingdom
553013,22698,PINK REGENCY TEACUP AND SAUCER,1,5/12/2011 18:19,5.79,,United Kingdom
553013,22699,ROSES REGENCY TEACUP AND SAUCER ,1,5/12/2011 18:19,5.79,,United Kingdom
553035,22699,ROSES REGENCY TEACUP AND SAUCER ,1,5/12/2011 20:13,2.95,17337,United Kingdom
553035,22697,GREEN REGENCY TEACUP AND SAUCER,1,5/12/2011 20:13,2.95,17337,United Kingdom
573320,22699,ROSES REGENCY TEACUP AND SAUCER ,6,10/30/2011 10:29,2.95,15513,United Kingdom
573320,22698,PINK REGENCY TEACUP AND SAUCER,6,10/30/2011 10:29,2.95,15513,United Kingdom
573330,22698,PINK REGENCY TEACUP AND SAUCER,3,10/30/2011 11:22,2.95,16923,United Kingdom
573330,22699,ROSES REGENCY TEACUP AND SAUCER ,3,10/30/2011 11:22,2.95,16923,United Kingdom
573338,22697,GREEN REGENCY TEACUP AND SAUCER,2,10/30/2011 11:47,2.95,14546,United Kingdom
573388,22697,GREEN REGENCY TEACUP AND SAUCER,24,10/30/2011 14:44,2.55,14895,United Kingdom
573388,22699,ROSES REGENCY TEACUP AND SAUCER ,24,10/30/2011 14:44,2.55,14895,United Kingdom
573397,22698,PINK REGENCY TEACUP AND SAUCER,1,10/30/2011 15:19,2.95,15547,United Kingdom
573397,22697,GREEN REGENCY TEACUP AND SAUCER,1,10/30/2011 15:19,2.95,15547,United Kingdom
568193,22697,GREEN REGENCY TEACUP AND SAUCER,3,9/25/2011 14:37,2.95,17107,United Kingdom
568193,22698,PINK REGENCY TEACUP AND SAUCER,2,9/25/2011 14:37,2.95,17107,United Kingdom
568199,22699,ROSES REGENCY TEACUP AND SAUCER ,12,9/25/2011 14:53,2.95,17315,United Kingdom
541280,22697,GREEN REGENCY TEACUP AND SAUCER,6,1/17/2011 11:57,2.95,15296,United Kingdom
541280,22699,ROSES REGENCY TEACUP AND SAUCER ,6,1/17/2011 11:57,2.95,15296,United Kingdom
541421,22697,GREEN REGENCY TEACUP AND SAUCER,4,1/17/2011 17:44,5.79,,United Kingdom
541423,22697,GREEN REGENCY TEACUP AND SAUCER,1,1/17/2011 17:54,5.79,,United Kingdom
C561232,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,7/26/2011 10:21,2.95,16133,United Kingdom
561236,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/26/2011 10:27,2.95,15159,United Kingdom
561236,22698,PINK REGENCY TEACUP AND SAUCER,6,7/26/2011 10:27,2.95,15159,United Kingdom
561236,22699,ROSES REGENCY TEACUP AND SAUCER ,6,7/26/2011 10:27,2.95,15159,United Kingdom
561258,22698,PINK REGENCY TEACUP AND SAUCER,6,7/26/2011 12:03,2.95,15513,United Kingdom
561329,22697,GREEN REGENCY TEACUP AND SAUCER,2,7/26/2011 13:57,2.95,15044,United Kingdom
561329,22698,PINK REGENCY TEACUP AND SAUCER,6,7/26/2011 13:57,2.95,15044,United Kingdom
561360,22698,PINK REGENCY TEACUP AND SAUCER,24,7/26/2011 15:37,2.55,16133,United Kingdom
543166,22698,PINK REGENCY TEACUP AND SAUCER,12,2/4/2011 8:27,2.95,13488,United Kingdom
543188,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2/4/2011 11:45,2.95,12567,France
543201,22697,GREEN REGENCY TEACUP AND SAUCER,2,2/4/2011 13:03,5.79,,United Kingdom
543246,22697,GREEN REGENCY TEACUP AND SAUCER,1,2/4/2011 14:14,2.95,17315,United Kingdom
543246,22698,PINK REGENCY TEACUP AND SAUCER,1,2/4/2011 14:14,2.95,17315,United Kingdom
543251,22698,PINK REGENCY TEACUP AND SAUCER,6,2/4/2011 14:51,2.95,14194,United Kingdom
543251,22697,GREEN REGENCY TEACUP AND SAUCER,6,2/4/2011 14:51,2.95,14194,United Kingdom
538851,22699,ROSES REGENCY TEACUP AND SAUCER ,6,12/14/2010 13:32,2.95,16556,United Kingdom
538851,22697,GREEN REGENCY TEACUP AND SAUCER,6,12/14/2010 13:32,2.95,16556,United Kingdom
538862,22699,ROSES REGENCY TEACUP AND SAUCER ,6,12/14/2010 14:11,2.95,16710,United Kingdom
538880,22698,PINK REGENCY TEACUP AND SAUCER,1,12/14/2010 15:52,5.91,,United Kingdom
538883,22699,ROSES REGENCY TEACUP AND SAUCER ,1,12/14/2010 15:56,5.91,,United Kingdom
562534,22697,GREEN REGENCY TEACUP AND SAUCER,2,8/5/2011 14:49,2.95,14031,United Kingdom
562534,22699,ROSES REGENCY TEACUP AND SAUCER ,2,8/5/2011 14:49,2.95,14031,United Kingdom
570514,22699,ROSES REGENCY TEACUP AND SAUCER ,6,10/11/2011 10:36,2.95,13089,United Kingdom
570514,22698,PINK REGENCY TEACUP AND SAUCER,6,10/11/2011 10:36,2.95,13089,United Kingdom
570597,22697,GREEN REGENCY TEACUP AND SAUCER,6,10/11/2011 11:49,2.95,16837,United Kingdom
570597,22698,PINK REGENCY TEACUP AND SAUCER,6,10/11/2011 11:49,2.95,16837,United Kingdom
570650,22699,ROSES REGENCY TEACUP AND SAUCER ,1,10/11/2011 13:13,2.95,13263,United Kingdom
570650,22698,PINK REGENCY TEACUP AND SAUCER,1,10/11/2011 13:13,2.95,13263,United Kingdom
570677,22699,ROSES REGENCY TEACUP AND SAUCER ,1,10/11/2011 15:10,2.95,12836,United Kingdom
570677,22699,ROSES REGENCY TEACUP AND SAUCER ,3,10/11/2011 15:10,2.95,12836,United Kingdom
544749,22699,ROSES REGENCY TEACUP AND SAUCER ,4,2/23/2011 10:57,2.95,15373,United Kingdom
544749,22698,PINK REGENCY TEACUP AND SAUCER,4,2/23/2011 10:57,2.95,15373,United Kingdom
544767,22697,GREEN REGENCY TEACUP AND SAUCER,1,2/23/2011 11:10,5.79,,United Kingdom
544767,22698,PINK REGENCY TEACUP AND SAUCER,1,2/23/2011 11:10,5.79,,United Kingdom
544768,22699,ROSES REGENCY TEACUP AND SAUCER ,5,2/23/2011 11:10,5.79,,United Kingdom
544770,22698,PINK REGENCY TEACUP AND SAUCER,1,2/23/2011 11:11,5.79,,United Kingdom
544778,22697,GREEN REGENCY TEACUP AND SAUCER,2,2/23/2011 12:03,2.95,14978,United Kingdom
544778,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2/23/2011 12:03,2.95,14978,United Kingdom
544778,22698,PINK REGENCY TEACUP AND SAUCER,2,2/23/2011 12:03,2.95,14978,United Kingdom
544779,22697,GREEN REGENCY TEACUP AND SAUCER,6,2/23/2011 12:04,2.95,13865,United Kingdom
544779,22698,PINK REGENCY TEACUP AND SAUCER,6,2/23/2011 12:04,2.95,13865,United Kingdom
544812,22697,GREEN REGENCY TEACUP AND SAUCER,7,2/23/2011 15:58,5.79,,United Kingdom
543370,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2/7/2011 14:51,2.95,12359,Cyprus
555327,22697,GREEN REGENCY TEACUP AND SAUCER,2,6/2/2011 11:03,5.79,,United Kingdom
555327,22699,ROSES REGENCY TEACUP AND SAUCER ,3,6/2/2011 11:03,5.79,,United Kingdom
C555358,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,6/2/2011 13:43,2.95,13854,United Kingdom
555400,22699,ROSES REGENCY TEACUP AND SAUCER ,40,6/2/2011 17:50,2.55,14088,United Kingdom
555400,22698,PINK REGENCY TEACUP AND SAUCER,60,6/2/2011 17:50,2.55,14088,United Kingdom
567368,22698,PINK REGENCY TEACUP AND SAUCER,6,9/20/2011 8:23,2.95,17147,United Kingdom
567368,22697,GREEN REGENCY TEACUP AND SAUCER,12,9/20/2011 8:23,2.95,17147,United Kingdom
567378,22699,ROSES REGENCY TEACUP AND SAUCER ,12,9/20/2011 10:01,2.95,14911,EIRE
567378,22698,PINK REGENCY TEACUP AND SAUCER,12,9/20/2011 10:01,2.95,14911,EIRE
567507,22698,PINK REGENCY TEACUP AND SAUCER,5,9/20/2011 14:46,5.79,,United Kingdom
567507,22699,ROSES REGENCY TEACUP AND SAUCER ,8,9/20/2011 14:46,5.79,,United Kingdom
547096,22699,ROSES REGENCY TEACUP AND SAUCER ,6,3/21/2011 9:13,2.95,15669,United Kingdom
547096,22698,PINK REGENCY TEACUP AND SAUCER,6,3/21/2011 9:13,2.95,15669,United Kingdom
547096,22697,GREEN REGENCY TEACUP AND SAUCER,6,3/21/2011 9:13,2.95,15669,United Kingdom
547107,22697,GREEN REGENCY TEACUP AND SAUCER,8,3/21/2011 11:34,2.95,17315,United Kingdom
547206,22699,ROSES REGENCY TEACUP AND SAUCER ,3,3/21/2011 14:18,2.95,16791,United Kingdom
544095,22697,GREEN REGENCY TEACUP AND SAUCER,12,2/16/2011 9:25,2.95,16509,United Kingdom
544186,22697,GREEN REGENCY TEACUP AND SAUCER,1,2/16/2011 15:56,5.79,,United Kingdom
544186,22698,PINK REGENCY TEACUP AND SAUCER,1,2/16/2011 15:56,5.79,,United Kingdom
566326,22698,PINK REGENCY TEACUP AND SAUCER,6,9/12/2011 12:11,2.95,16211,United Kingdom
566326,22699,ROSES REGENCY TEACUP AND SAUCER ,6,9/12/2011 12:11,2.95,16211,United Kingdom
566326,22697,GREEN REGENCY TEACUP AND SAUCER,6,9/12/2011 12:11,2.95,16211,United Kingdom
566395,22699,ROSES REGENCY TEACUP AND SAUCER ,12,9/12/2011 12:48,2.95,14952,United Kingdom
566395,22698,PINK REGENCY TEACUP AND SAUCER,12,9/12/2011 12:48,2.95,14952,United Kingdom
566396,22699,ROSES REGENCY TEACUP AND SAUCER ,24,9/12/2011 12:51,2.55,14292,United Kingdom
566396,22697,GREEN REGENCY TEACUP AND SAUCER,24,9/12/2011 12:51,2.55,14292,United Kingdom
566400,22698,PINK REGENCY TEACUP AND SAUCER,6,9/12/2011 13:16,2.95,17139,United Kingdom
566400,22698,PINK REGENCY TEACUP AND SAUCER,6,9/12/2011 13:16,2.95,17139,United Kingdom
566400,22699,ROSES REGENCY TEACUP AND SAUCER ,6,9/12/2011 13:16,2.95,17139,United Kingdom
566400,22697,GREEN REGENCY TEACUP AND SAUCER,6,9/12/2011 13:16,2.95,17139,United Kingdom
547841,22698,PINK REGENCY TEACUP AND SAUCER,8,3/27/2011 11:02,2.95,16923,United Kingdom
547841,22697,GREEN REGENCY TEACUP AND SAUCER,8,3/27/2011 11:02,2.95,16923,United Kingdom
547841,22699,ROSES REGENCY TEACUP AND SAUCER ,8,3/27/2011 11:02,2.95,16923,United Kingdom
